                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.1709,                0.96704,                 1.3532,                0.67291,                0.55414,                0.60295,                0.34124,                  1.504,                 1.2045,                 1.5971,             0.00021953,             0.00021953,             0.00021953
                    127,                  1.154,                0.95753,                 1.3428,                0.66532,                0.55702,                0.60138,                0.34059,                  1.504,                 1.2058,                 1.5973,             0.00021329,             0.00021329,             0.00021329
                    128,                   1.15,                0.94743,                 1.3452,                0.67106,                 0.5535,                0.60064,                0.33979,                 1.5046,                 1.2076,                 1.5978,             0.00020704,             0.00020704,             0.00020704
                    129,                 1.1485,                 0.9435,                   1.34,                0.66771,                0.55592,                0.59982,                0.33915,                 1.5055,                 1.2094,                 1.5986,              0.0002008,              0.0002008,              0.0002008
                    130,                 1.1456,                0.93723,                 1.3341,                0.66605,                0.55567,                0.59992,                0.33881,                 1.5065,                  1.211,                 1.5992,             0.00019456,             0.00019456,             0.00019456
                    131,                 1.1485,                0.93647,                 1.3335,                0.66235,                 0.5595,                  0.599,                0.33816,                 1.5072,                 1.2132,                 1.5994,             0.00018831,             0.00018831,             0.00018831
                    132,                 1.1409,                0.92938,                 1.3294,                0.65939,                0.56078,                0.59874,                0.33804,                 1.5081,                 1.2138,                 1.6001,             0.00018207,             0.00018207,             0.00018207
                    133,                  1.151,                0.93356,                 1.3349,                0.66599,                0.55682,                0.59826,                0.33846,                 1.5091,                 1.2154,                 1.6009,             0.00017583,             0.00017583,             0.00017583
                    134,                 1.1288,                0.91193,                 1.3256,                0.66641,                0.55618,                 0.5982,                0.33841,                 1.5104,                 1.2172,                 1.6023,             0.00016958,             0.00016958,             0.00016958
                    135,                 1.1293,                0.91737,                 1.3312,                0.66477,                0.55516,                0.59762,                0.33796,                  1.511,                  1.219,                 1.6027,             0.00016334,             0.00016334,             0.00016334
